docdb_family_id,earliest_year,office,bloc,family_size,similarity,ai_score,found_by_query,band,era,g06n,cluster,neuro,ml
33155906,2004,GB,EP,4,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,pre2010,0,,,
34276542,2004,AT,OTHER,10,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,pre2010,0,,0,0
37207006,2005,JP,JP,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,pre2010,0,,2,0
42173583,2009,IT,OTHER,2,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,pre2010,0,,0,0
43760641,2009,JP,JP,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,pre2010,0,,,
44907030,2008,US,US,2,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,pre2010,0,,,
46969592,2012,WO,WO,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2010s,0,,2,0
49049825,2012,JP,JP,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2010s,0,,0,0
50880171,2012,US,US,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2010s,0,,,
52504050,2013,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2010s,0,,,
55482251,2015,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2010s,0,,,
60573627,2017,EP,EP,3,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2010s,0,,,
63068662,2018,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2010s,0,,,
63200222,2018,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2010s,0,,2,0
63834321,2018,WO,WO,1,0.7285,0.6777,cross:intracortical microelectrode|prosthesis control,E,2010s,0,,0,0
67129110,2019,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2010s,0,,2,0
71789700,2020,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,,
73307510,2020,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,2,0
74858348,2021,EP,EP,10,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,0,0
75757388,2021,CN,CN,1,0.7285,0.666,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,0,0
76475393,2020,CN,CN,1,0.7285,0.6953,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,0,0
77663613,2020,US,US,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,,
84176831,2022,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,0,0
84310045,2022,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,2,0
86446685,2023,CN,CN,1,0.7285,0.6836,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,2,0
88007546,2023,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,,
89151957,2022,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,0,0
89542226,2023,US,US,2,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,,
90060511,2022,KR,KR,2,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,,
90470559,2022,US,US,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,,
93881698,2024,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|prosthesis control,E,2020+,0,,,
51729667,2013,TW,OTHER,2,0.7285,0.0,cross:intracortical microelectrode|neurorehabilitation,E,2010s,0,,0,0
53088512,2015,CN,CN,1,0.7285,0.7246,cross:intracortical microelectrode|neurorehabilitation,E,2010s,0,,,
61972975,2018,GB,EP,4,0.7285,0.0,cross:intracortical microelectrode|neurorehabilitation,E,2010s,0,,,
63794606,2018,US,US,4,0.7285,0.0,cross:intracortical microelectrode|neurorehabilitation,E,2010s,0,,,
64833555,2018,CN,CN,1,0.7285,0.6895,cross:intracortical microelectrode|neurorehabilitation,E,2010s,0,,2,1
66937585,2019,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|neurorehabilitation,E,2010s,0,,2,0
86159473,2021,KR,KR,2,0.7285,0.7168,cross:intracortical microelectrode|neurorehabilitation,E,2020+,1,,,
90046606,2023,CN,CN,1,0.7285,0.709,cross:intracortical microelectrode|neurorehabilitation,E,2020+,0,,,
95552591,2025,CN,CN,1,0.7285,0.7012,cross:intracortical microelectrode|neurorehabilitation,E,2020+,1,,2,1
74691779,2020,CN,CN,1,0.7285,0.6973,cross:transcranial magnetic|parkinson,E,2020+,0,,2,0
89496509,2023,CN,CN,1,0.7285,0.6797,cross:fMRI|neurorehabilitation,E,2020+,0,,2,0
44543170,2011,EP,EP,2,0.7285,0.6934,cross:transcranial current|neurorehabilitation,E,2010s,0,,2,0
61873265,2018,EP,EP,4,0.7285,0.6816,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
9309768,1984,FR,EP,3,0.7285,0.6777,cross:intracortical microelectrode|attention monitoring,E,pre2010,0,,,
12970733,1978,JP,JP,4,0.7285,0.6895,cross:intracortical microelectrode|attention monitoring,E,pre2010,0,,,
25196641,1986,EP,EP,3,0.7285,0.0,cross:intracortical microelectrode|attention monitoring,E,pre2010,0,,0,0
25428079,1986,US,US,1,0.7285,0.6855,cross:intracortical microelectrode|attention monitoring,E,pre2010,0,,,
43992388,2009,US,US,6,0.7285,0.0,cross:intracortical microelectrode|attention monitoring,E,pre2010,0,,,
49549286,2012,US,US,1,0.7285,0.0,cross:intracortical microelectrode|attention monitoring,E,2010s,0,,,
55267668,2014,US,US,1,0.7285,0.6934,cross:intracortical microelectrode|attention monitoring,E,2010s,1,,,
58104014,2015,KR,KR,2,0.7285,0.0,cross:intracortical microelectrode|attention monitoring,E,2010s,0,,,
69835129,2019,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|attention monitoring,E,2010s,0,,,
73228293,2020,US,US,1,0.7285,0.0,cross:intracortical microelectrode|attention monitoring,E,2020+,0,,,
81773591,2022,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|attention monitoring,E,2020+,0,,2,1
83150265,2021,JP,JP,1,0.7285,0.0,cross:intracortical microelectrode|attention monitoring,E,2020+,0,,0,0
85685754,2023,EP,EP,4,0.7285,0.0,cross:intracortical microelectrode|attention monitoring,E,2020+,0,,0,0
47427345,2011,US,US,4,0.7285,0.6777,cross:MEG|parkinson,E,2010s,0,,0,0
93769661,2024,CN,CN,1,0.7285,0.6953,cross:dry electrode headset|depression,E,2020+,0,,2,0
40220925,2007,US,US,1,0.7285,0.6895,cross:ECoG grid|attention monitoring,E,pre2010,0,,,
6029004,1978,DE,EP,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
8234093,1999,EP,EP,7,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
16550569,1987,JP,JP,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
16798206,1986,JP,JP,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
18420742,1998,JP,JP,1,0.7285,0.6816,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
18704335,2000,JP,JP,4,0.7285,0.6777,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
19739062,1997,MD,OTHER,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
22877015,2001,WO,WO,3,0.7285,0.6855,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
23533079,1995,US,US,3,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,2,0
26671527,1996,US,US,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
26991899,1989,US,US,2,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
27519986,1993,JP,JP,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
29549187,2002,US,US,2,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
29724426,2002,DE,EP,3,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
32089367,2002,JP,JP,2,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
33155534,2003,FR,EP,13,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
36127809,2000,US,US,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
36475785,2006,EP,EP,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
36746152,2005,US,US,3,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
36760849,2004,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
39157944,2007,HU,OTHER,9,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
42430774,2008,CN,CN,1,0.7285,0.6719,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,2,0
43027203,2009,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,pre2010,0,,,
45404042,2010,RU,OTHER,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
47156034,2012,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
47322155,2011,RU,OTHER,1,0.7285,0.6934,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,2,0
50068672,2013,US,US,10,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
50692327,2013,US,US,1,0.7285,0.6934,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
51503711,2013,US,US,3,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
52995491,2014,US,US,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
53054621,2012,US,US,6,0.7285,0.7051,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
56502679,2015,KR,KR,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
57282932,2016,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
58963298,2015,CN,CN,1,0.7285,0.6777,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
60153581,2017,AU,OTHER,6,0.7285,0.7109,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,2,0
61022523,2016,TW,OTHER,1,0.7285,0.6895,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
61873896,2018,EP,EP,8,0.7285,0.7012,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
65231095,2017,US,US,4,0.7285,0.7051,cross:intracortical microelectrode|hearing restoration,E,2010s,1,,,
65993772,2018,CN,CN,13,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,2,0
66696301,2017,CN,CN,4,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,1,,,
67848422,2019,DE,EP,2,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
68101492,2018,WO,WO,1,0.7285,0.6855,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
68979792,2018,US,US,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
69117696,2019,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,2,0
69804703,2019,US,US,6,0.7285,0.6934,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
73028690,2020,EP,EP,5,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
74238959,2019,KR,KR,1,0.7285,0.6855,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
74487041,2020,CN,CN,1,0.7285,0.6855,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
74854092,2020,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
76573780,2019,WO,WO,4,0.7285,0.6895,cross:intracortical microelectrode|hearing restoration,E,2010s,0,,,
82157838,2021,WO,WO,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
82426694,2022,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
83149508,2021,DE,EP,2,0.7285,0.6855,cross:intracortical microelectrode|hearing restoration,E,2020+,1,,,
84690484,2022,CN,CN,3,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
85507235,2022,WO,WO,1,0.7285,0.6934,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
86075698,2023,CN,CN,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
88195160,2023,WO,WO,3,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
89768222,2023,CN,CN,2,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
91074674,2022,KR,KR,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2020+,1,,,
93944024,2024,CN,CN,1,0.7285,0.7051,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
95195014,2024,CN,CN,1,0.7285,0.6973,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
95340036,2024,US,US,1,0.7285,0.0,cross:intracortical microelectrode|hearing restoration,E,2020+,0,,,
96431547,2024,US,US,3,0.7285,0.7168,cross:intracortical microelectrode|hearing restoration,E,2020+,1,,,
12020626,1975,JP,JP,1,0.7285,0.6914,cross:peripheral nerve recording|hearing restoration,E,pre2010,0,,,
50637072,2008,UA,OTHER,1,0.7285,0.0,cross:fMRI|hearing restoration,E,pre2010,0,,,
51209316,2013,JP,JP,4,0.7285,0.7031,cross:peripheral nerve recording|hearing restoration,E,2010s,0,,,
58097130,2016,US,US,1,0.7285,0.707,cross:peripheral nerve recording|hearing restoration,E,2010s,0,,,
66255190,2018,CN,CN,1,0.7285,0.6914,cross:spinal cord stimulation|hearing restoration,E,2010s,0,,,
68739757,2019,CN,CN,1,0.7285,0.6738,cross:peripheral nerve stimulation|hearing restoration,E,2010s,0,,2,0
87055515,2022,US,US,2,0.7285,0.6914,cross:fMRI|hearing restoration,E,2020+,0,,,
6343813,1987,DE,EP,1,0.7285,0.6934,cross:ECoG grid|motor restoration,E,pre2010,0,,,
36262221,2005,US,US,1,0.7285,0.0,cross:ECoG grid|motor restoration,E,pre2010,0,,,
37501895,2005,RU,OTHER,1,0.7285,0.0,cross:ECoG grid|motor restoration,E,pre2010,0,,0,0
40802190,2009,GB,EP,6,0.7285,0.0,cross:ECoG grid|motor restoration,E,pre2010,0,,2,0
51950884,2012,UA,OTHER,1,0.7285,0.7031,cross:ECoG grid|motor restoration,E,2010s,0,,0,0
66070874,2018,CN,CN,1,0.7285,0.0,cross:ECoG grid|motor restoration,E,2010s,0,,2,0
75748900,2019,CN,CN,1,0.7285,0.0,cross:ECoG grid|motor restoration,E,2010s,0,,0,0
35188102,2005,US,US,1,0.7285,0.0,cross:transcranial current|motor restoration,E,pre2010,0,,2,0
68315806,2018,TW,OTHER,1,0.7285,0.0,cross:implanted neural probe|motor restoration,E,2010s,0,,,
37889216,2006,US,US,4,0.7285,0.6992,cross:ECoG grid|neurorehabilitation,E,pre2010,0,,,
7698573,2001,DE,EP,5,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
7838064,1998,WO,WO,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
10662776,1989,GB,EP,3,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
11055783,1985,IL,OTHER,5,0.7285,0.7051,cross:ECoG grid|speech communication,E,pre2010,0,,,
12185447,1976,JP,JP,1,0.7285,0.6934,cross:ECoG grid|speech communication,E,pre2010,0,,,
12437439,1976,JP,JP,1,0.7285,0.709,cross:ECoG grid|speech communication,E,pre2010,0,,,
18074986,1999,JP,JP,1,0.7285,0.6816,cross:ECoG grid|speech communication,E,pre2010,0,,,
19313168,1991,KR,KR,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
20286172,2001,SE,OTHER,6,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
22236307,1998,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
22850199,2000,AU,OTHER,2,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
23096754,1994,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
23438026,1982,US,US,2,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
23707535,1995,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
23734729,1989,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
24825359,1991,US,US,3,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
25009952,2001,CA,OTHER,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
25228025,1986,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
26009367,2002,SK,OTHER,5,0.7285,0.7129,cross:ECoG grid|speech communication,E,pre2010,0,,,
26466592,1993,JP,JP,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
26723979,1998,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
27583078,1999,GB,EP,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
30771285,1999,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
31990811,2002,US,US,1,0.7285,0.7012,cross:ECoG grid|speech communication,E,pre2010,0,,,
33306576,2004,GB,EP,10,0.7285,0.6934,cross:ECoG grid|speech communication,E,pre2010,0,,,
34177353,2003,DE,EP,1,0.7285,0.6973,cross:ECoG grid|speech communication,E,pre2010,0,,,
36913702,2006,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
38572211,,ES,OTHER,1,0.7285,0.6816,cross:ECoG grid|speech communication,E,unknown,0,,,
39383509,2006,KR,KR,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
40367239,2007,KR,KR,1,0.7285,0.6973,cross:ECoG grid|speech communication,E,pre2010,0,,,
40754656,2007,JP,JP,4,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
41425482,2008,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
42329228,2008,JP,JP,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
42361144,2008,KR,KR,1,0.7285,0.0,cross:ECoG grid|speech communication,E,pre2010,0,,,
44351382,2010,US,US,7,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
44857803,2010,US,US,4,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
45698346,2010,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
46126911,2011,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
46412385,2011,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
46490340,2011,JP,JP,5,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
46671798,2011,US,US,3,0.7285,0.6973,cross:ECoG grid|speech communication,E,2010s,0,,,
47010343,2012,EP,EP,1,0.7285,0.6719,cross:ECoG grid|speech communication,E,2010s,0,,,
47438867,2012,US,US,1,0.7285,0.6934,cross:ECoG grid|speech communication,E,2010s,0,,,
50273977,2013,US,US,3,0.7285,0.6816,cross:ECoG grid|speech communication,E,2010s,0,,,
51551409,2014,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
53172805,2013,KR,KR,2,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
53190604,2006,US,US,1,0.7285,0.6777,cross:ECoG grid|speech communication,E,pre2010,0,,,
53755100,2015,US,US,3,0.7285,0.6855,cross:ECoG grid|speech communication,E,2010s,0,,,
53850443,2014,CN,CN,1,0.7285,0.7207,cross:ECoG grid|speech communication,E,2010s,0,,,
54106284,2015,US,US,1,0.7285,0.6855,cross:ECoG grid|speech communication,E,2010s,0,,,
54424090,2014,JP,JP,1,0.7285,0.6895,cross:ECoG grid|speech communication,E,2010s,0,,,
54849978,2014,US,US,6,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,0,0
55961679,2014,US,US,1,0.7285,0.7207,cross:ECoG grid|speech communication,E,2010s,0,,,
56010162,2014,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
56975321,2016,CN,CN,4,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,0,0
58095666,2016,US,US,6,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
58407261,2015,US,US,9,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
58691274,2015,CN,CN,2,0.7285,0.6934,cross:ECoG grid|speech communication,E,2010s,0,,,
59664268,2017,EP,EP,4,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
62010885,2017,CN,CN,1,0.7285,0.6934,cross:ECoG grid|speech communication,E,2010s,0,,,
63583581,2017,US,US,2,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
66960192,2019,CN,CN,1,0.7285,0.6895,cross:ECoG grid|speech communication,E,2010s,0,,,
67256676,2017,KR,KR,2,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
67520250,2018,JP,JP,3,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
70234353,2019,CN,CN,1,0.7285,0.6973,cross:ECoG grid|speech communication,E,2010s,0,,2,0
70280970,2019,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
70871856,2019,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
71076384,2018,JP,JP,3,0.7285,0.707,cross:ECoG grid|speech communication,E,2010s,0,,0,0
73502087,2019,CN,CN,1,0.7285,0.6816,cross:ECoG grid|speech communication,E,2010s,0,,,
73643836,2019,TW,OTHER,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2010s,0,,,
74428278,2020,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
74976058,2020,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
75180068,2019,CN,CN,1,0.7285,0.7012,cross:ECoG grid|speech communication,E,2010s,0,,,
79029177,2021,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
81202579,2022,CN,CN,1,0.7285,0.7129,cross:ECoG grid|speech communication,E,2020+,0,,,
82598597,2022,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
83602510,2021,US,US,3,0.7285,0.7207,cross:ECoG grid|speech communication,E,2020+,1,,,
86793907,2023,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
86831057,2022,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,1,,2,1
87154220,2021,KR,KR,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
87555020,2023,FR,EP,3,0.7285,0.7129,cross:ECoG grid|speech communication,E,2020+,1,,,
88172157,2023,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
89538995,2022,KR,KR,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
90368303,2024,WO,WO,2,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
90378585,2022,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
91407861,2024,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
92311329,2024,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
92478841,2023,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
93215485,2023,US,US,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
93732768,2024,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
95660240,2025,CN,CN,1,0.7285,0.0,cross:ECoG grid|speech communication,E,2020+,0,,,
95715666,2023,US,US,2,0.7285,0.6934,cross:ECoG grid|speech communication,E,2020+,1,,,
18732574,2000,JP,JP,1,0.7285,0.6797,cross:peripheral nerve recording|speech communication,E,pre2010,0,,,
26505945,1994,JP,JP,1,0.7285,0.0,cross:peripheral nerve recording|speech communication,E,pre2010,0,,,
53524439,2014,IN,OTHER,5,0.7285,0.7539,cross:optogenetic|speech communication,E,2010s,1,,2,0
55914776,2015,KR,KR,9,0.7285,0.6836,cross:peripheral nerve recording|speech communication,E,2010s,0,,,
